779
  2.89589914486731818e-03  1.23882774900103664e+17
  2.98790416144724662e-03  1.23384420592731712e+17
  3.04924083916719877e-03  1.23141223579814208e+17
  3.13426726502826023e-03  1.22901825727067216e+17
  3.24298343903043143e-03  1.22486437850056048e+17
  3.35169961303260263e-03  1.22081897336439424e+17
  3.46041578703477383e-03  1.21687587546866352e+17
  3.57598785225541390e-03  1.21302946091542576e+17
  3.69841580869452111e-03  1.20880725736933520e+17
  3.82084376513362918e-03  1.20469443843539040e+17
  3.94327172157273639e-03  1.20068489323608304e+17
  4.06078417270356196e-03  1.19677303869329120e+17
  4.17338111852610417e-03  1.19325714543714720e+17
  4.28597806434864639e-03  1.18981588079649264e+17
  4.39857501017118947e-03  1.18644583886241504e+17
  4.52219116951705843e-03  1.18314385232908224e+17
  4.65682654238625503e-03  1.17928079185983120e+17
  4.79146191525544989e-03  1.17550614157718368e+17
  4.92609728812464648e-03  1.17181557847556944e+17
  5.06261543557368597e-03  1.16820510036397424e+17
  5.20101635760257097e-03  1.16457321171554224e+17
  5.40861774064589802e-03  1.16101827614712432e+17
  5.62453999202031443e-03  1.15412544320446912e+17
  5.77958265071138073e-03  1.15038361110243232e+17
  5.97318514887410640e-03  1.14672210502966384e+17
  6.20534748650849229e-03  1.14138150649650704e+17
  6.43750982414287819e-03  1.13620139115659040e+17
  6.66967216177726321e-03  1.13117147876442608e+17
  6.90183449941164824e-03  1.12628245482564512e+17
  7.13399683704603327e-03  1.12152585323916336e+17
  7.35856846959136342e-03  1.11689395541757776e+17
  7.57554939704763782e-03  1.11267143374267040e+17
  7.79253032450391223e-03  1.10854637421939792e+17
  8.00951125196018576e-03  1.10451388276044784e+17
  8.28053132396188232e-03  1.10056942876236368e+17
  8.60559054050900364e-03  1.09481588147631280e+17
  8.93064975705612496e-03  1.08923764498145408e+17
  9.17444416946646898e-03  1.08382312255413760e+17
  9.33697377774002704e-03  1.08117394675968320e+17
  9.58076819015036760e-03  1.07856185810551424e+17
  9.90582740669748892e-03  1.07344437209775216e+17
  1.03934162315181700e-02  1.06846206530466256e+17
  1.08810050563388529e-02  1.05887224962120224e+17
  1.12060642728859742e-02  1.05425104603764704e+17
  1.15311234894330955e-02  1.04973742675276800e+17
